name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,state,adj_latitude,adj_longitude,avg_air_temperature,avg_alpha,avg_aod,avg_asymmetry,avg_cld_opd_dcomp,avg_cld_reff_dcomp,avg_clearsky_dhi,avg_clearsky_dni,avg_clearsky_ghi,avg_cloud_press_acha,avg_cloud_type,avg_dew_point,avg_dhi,avg_dni,avg_ghi,avg_ozone,avg_relative_humidity,avg_solar_zenith_angle,avg_ssa,avg_surface_albedo,avg_surface_pressure,avg_total_precipitable_water,avg_wind_direction,avg_wind_speed,std_air_temperature,std_alpha,std_aod,std_asymmetry,std_cld_opd_dcomp,std_cld_reff_dcomp,std_clearsky_dhi,std_clearsky_dni,std_clearsky_ghi,std_cloud_press_acha,std_cloud_type,std_dew_point,std_dhi,std_dni,std_ghi,std_ozone,std_relative_humidity,std_solar_zenith_angle,std_ssa,std_surface_albedo,std_surface_pressure,std_total_precipitable_water,std_wind_direction,std_wind_speed,wind_u5,wind_5_10,wind_10_15,wind_15_20,wind_20_25,wind_o25,temp_u0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_o40,wind_power_density
Bibb Jones,USA0062880,1,32.7777,-83.7562,Solar,,,,2019,Westbound Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,2.049,,,,,1.62,Georgia,32.77,-83.74,16.5746575342466,1.377649543379,0.178173059360731,0.607413242009132,2.87752283105023,3.44393721461187,55.8543378995434,323.293835616438,251.974429223744,115.150114155251,2.43778538812785,11.559703196347,73.2195205479452,214.001369863014,201.915410958904,0.291701369863014,79.0038401826484,89.7277534246575,0.947980593607306,0.137095890410959,999.299086757991,2.54631278538813,194.451141552511,0.331712328767123,9.3466545547985,0.225860532010094,0.114194558904242,0.009224397271068,9.28237026422031,9.15473874786824,68.7981812365458,365.79281346425,325.4020800943,241.574886429471,2.92544523084788,7.93180678130886,107.454702605791,321.831360939185,286.432161101346,0.029000367623953,21.3476222704082,39.6609612926951,0.024371966971848,0.013959004933294,5.87829760454784,1.44170437975462,103.996001793857,0.193245034276845,1,0,0,0,0,0,0.017351598173516,0.24634703196347,0.306849315068493,0.339155251141553,0.090296803652968,0,0.050185274422136
Muscogee Public Works,USA0062881,1.5,32.4937,-84.8613,Solar,,,,2019,Westbound Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,3.043,,,,,2.44,Georgia,32.49,-84.86,16.8275456621005,1.34035730593607,0.172360593607306,0.608,3.32664383561644,3.32364840182648,54.6767123287671,326.945205479452,253.002168949772,115.221461187215,2.44714611872146,12.2291324200913,71.9216894977169,215.611187214612,201.583105022831,0.291339383561644,80.4578093607306,89.6922442922374,0.944344748858448,0.134328767123288,999.636187214612,2.62485159817352,193.455593607306,0.235764840182648,9.45595595953395,0.242862444303388,0.123975657712017,0.008726959227108,10.9754167816389,8.7429449496357,68.1758892701496,369.233854399896,326.136504070816,243.300351888186,2.92250613064749,8.23358991572164,107.20189647199,324.300572941224,286.679917827071,0.024860400221304,20.8407981004485,39.7925147344333,0.025263991689329,0.010899358777822,5.713373806884,1.502247167852,102.886315506404,0.152664641109413,1,0,0,0,0,0,0.022716894977169,0.232990867579909,0.305593607305936,0.349429223744292,0.089155251141553,0.000114155251142,0.022163793575168
Oil Dri 2 Solar,USA0062882,1.4,30.991,-84.066,Solar,,,,2019,Westbound Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,1.898,,,,,2.28,Georgia,31.01,-84.06,18.2112899543379,1.29088242009132,0.144875182648402,0.612417808219178,3.13305479452055,3.594850456621,51.5328767123288,334.895205479452,257.45102739726,98.7817351598173,2.62191780821918,13.9818493150685,70.6714611872146,225.955479452055,207.859589041096,0.285395319634703,80.0480228310502,89.7277420091324,0.943892694063927,0.165534246575342,1003.49223744292,2.96155251141553,181.103424657534,1.78581050228311,8.4669891721883,0.242385424350397,0.074482083979107,0.009231861284487,11.3429953374454,9.59144942172977,60.9672310099559,374.26498649219,331.18992726428,222.172937155485,3.0748610946245,8.10735990985275,104.96295631905,330.608602801305,292.455993117483,0.023729593511714,19.1199472620982,40.4761271863049,0.024425030045878,0.024112795552649,5.57814424045893,1.53271816945209,102.087686309536,0.994728471098472,0.991324200913242,0.008675799086758,0,0,0,0,0.00958904109589,0.176255707762557,0.313584474885845,0.423858447488585,0.076712328767123,0,7.23780916902772
Telfair Thompson,USA0062883,1.9,32.0586,-82.8718,Solar,,,,2019,Westbound Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,4.524,,,,,3.09,Georgia,32.05,-82.86,18.1344520547945,1.31852168949772,0.155988515981735,0.609748858447488,2.74947146118722,3.06475114155251,51.9985159817352,330.49897260274,253.726712328767,114.730821917808,2.57545662100457,13.1040525114155,72.6655251141552,218.97796803653,204.898401826484,0.288375,77.8232237442922,89.7181426940639,0.942203196347032,0.131534246575343,1005.64771689498,2.8898401826484,196.304566210046,1.96252283105023,8.72165403630411,0.234930028414902,0.093944903181976,0.00901069562704,9.31699226883557,7.86656590508099,62.5189277099232,371.234023838825,327.259741379149,243.944659604495,2.97612499686702,7.81604562381705,107.915066800389,323.257514073538,288.353244405347,0.025247575779915,20.1410500993665,39.9953482067957,0.023904963830122,0.00813260340426,6.15884535168487,1.49549688510626,100.182536266343,1.11187376532891,0.982876712328767,0.017123287671233,0,0,0,0,0.011529680365297,0.176940639269406,0.328767123287671,0.388584474885845,0.094178082191781,0,9.72245577924636
Richmond Hayes Solar,USA0062884,2.3,33.364,-82.022,Solar,,,,2018,Westbound Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,3.19,,,,,3.74,Georgia,33.37,-82.02,17.4242579908676,1.35317579908676,0.190422534246575,0.607913242009132,3.33490753424658,3.22830479452055,56.9909817351598,319.837899543379,249.678652968036,116.079908675799,2.67545662100457,11.5401141552511,72.7595890410959,209.674200913242,198.346347031963,0.29001404109589,74.6681632420092,89.7249337899543,0.943283105022831,0.145945205479452,1005.16849315069,2.63272831050228,175.345662100457,1.61036529680365,9.23533414174584,0.213709317277062,0.144372544669366,0.010190279099196,10.5752188861114,8.33736380107001,71.9905865608421,363.721419159506,323.038743030371,239.255620753394,2.9891799392652,7.85084604030753,106.574901145481,317.471224052717,282.880644914914,0.026954450147542,21.8342262007119,39.376528270351,0.028562152647775,0.012605598246397,6.49857118217308,1.39405074793877,99.7145911880227,0.872933883629443,0.995890410958904,0.004109589041096,0,0,0,0,0.01837899543379,0.200570776255708,0.324771689497717,0.355593607305936,0.100570776255708,0.000114155251142,5.1374165485015
Troup RC50,USA0062885,2.3,32.8959,-84.8495,Solar,,,,2019,Westbound Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,3.567,,,,,3.74,Georgia,32.89,-84.86,16.1733333333333,1.3775,0.177584726027397,0.607539954337899,3.39154337899543,3.44832876712329,55.3535388127854,327.076712328767,252.892351598174,115.052853881279,2.58436073059361,11.6917694063927,72.1821917808219,211.127853881278,198.767351598174,0.290157876712329,79.3920342465753,89.7161267123288,0.945341324200913,0.137479452054795,982.135730593607,2.46012557077626,189.733219178082,0.06115296803653,9.24140320412038,0.230556218938731,0.133463821708589,0.008534686251076,10.6793542322977,8.87367170414349,69.3982814736436,369.22146038561,326.484632818478,239.197999442012,2.97277712166232,7.85566526640977,106.491148699601,322.119324157758,285.047543871922,0.023186770595567,21.4545285928258,39.6049227901024,0.02612094158169,0.015657384435818,6.18976560222802,1.42492096479822,106.58780521564,0.169504500493461,1,0,0,0,0,0,0.020776255707763,0.258447488584475,0.312671232876712,0.328082191780822,0.080022831050228,0,0.013835190641639
Wilkinson DeFore,USA0062886,2.3,32.8796,-83.321,Solar,,,,2019,Westbound Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,2.934,,,,,3.74,Georgia,32.89,-83.34,16.7374885844749,1.35779337899543,0.16577703196347,0.607916666666666,3.28289611872146,3.57834132420091,53.537899543379,328.933789954338,252.478424657534,112.395890410959,2.5791095890411,11.711198630137,70.8848173515982,218.41700913242,202.05296803653,0.289767465753425,77.8582568493151,89.7284121004566,0.941768264840183,0.135123287671233,999.206506849315,2.57321917808219,183.126826484018,0.453767123287671,9.04458470103814,0.215327255986729,0.113790821396601,0.008725122277189,10.8215335661989,9.18972392398286,65.8449155328197,371.072592806598,326.196650831913,237.381271705725,2.99392796951102,7.78404271170932,104.942944261675,325.60062513011,287.789158819635,0.02674752010811,21.636959713616,39.6047112722179,0.024904634495685,0.014460096444741,6.55100665963021,1.37676483747748,102.878746787729,0.237576155762109,1,0,0,0,0,0,0.020319634703196,0.215867579908676,0.347374429223744,0.33310502283105,0.083333333333333,0,0.110609526864654
Freeman Avenue,USA0062887,1.4,32.182,-84.1476,Solar,,,,2019,Westbound Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,1.988,,,,,2.28,Georgia,32.17,-84.14,16.7946347031963,1.32780821917808,0.160867374429224,0.608259132420091,2.81554680365297,4.01275342465753,53.0062785388128,330.685159817352,254.387328767123,113.600342465753,2.61552511415525,12.4367579908676,73.4236301369863,216.222831050228,203.682762557078,0.291539269406393,80.4237534246576,89.7259315068493,0.947737442922374,0.134219178082192,997.62100456621,2.62843607305936,190.531735159817,1.75810502283105,9.01340673075145,0.233064681727022,0.104157842546217,0.008920960448313,9.12933314756728,10.3529102099802,64.4666727947024,372.071504591023,327.917063519425,236.456667185562,2.97046128562035,8.03587109108733,109.143856365147,324.149538295789,287.188559801662,0.027048811137296,19.7055118641869,39.9396734823482,0.022984400404503,0.012061766352555,5.92400248004175,1.46336879803556,103.340045358103,0.955486711864751,0.994178082191781,0.005821917808219,0,0,0,0,0.014840182648402,0.232420091324201,0.312671232876712,0.36837899543379,0.071689497716895,0,6.6641664759346
GSPP Boxborough Littleton (MA),USA0062890,4,42.4856,-71.5409,Solar,,,,2019,GSPP Boxborough Littleton  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,5.5,,,,,6.51,Massachusetts,42.49,-71.54,8.89815068493151,1.23471803652968,0.163580045662101,0.605255707762557,4.37057876712329,4.26134703196347,51.4422374429224,319.693607305936,225.525114155251,140.103652968037,3.18721461187215,5.4326598173516,64.7264840182648,191.378538812785,167.400684931507,0.324516780821918,82.4496107305936,89.7052899543379,0.930812785388128,0.237150684931507,997.071232876712,1.84683789954338,211.279452054795,0.609109589041096,9.84954806255875,0.252840959169174,0.133717739723991,0.01635028665847,12.2426637372839,9.2688732838802,65.7481693862441,362.324025566222,298.52256602917,251.191486265048,3.00674599282302,9.20836790645954,97.7562401841632,306.752469030507,250.92140194465,0.041453667723364,17.762335043121,34.8745908495721,0.03021916324787,0.248278658693301,8.97428817520947,1.23095502561763,96.1487906480303,0.3937254819205,1,0,0,0,0,0,0.188013698630137,0.331506849315068,0.315296803652968,0.163926940639269,0.001255707762557,0,0.382620210967858
Somerville Solar,USA0062900,2.3,35.2249,-89.3508,Solar,,,,2019,Somerville Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,1.266,,,,,3.74,Tennessee,35.21,-89.34,15.4116438356164,1.35481621004566,0.170234086757991,0.604071917808219,3.84189269406393,3.66770662100457,54.5323059360731,325.328652968036,245.825684931507,117.103196347032,2.52271689497717,10.9365296803653,68.7367579908676,208.830936073059,191.370205479452,0.298692694063927,79.5226632420091,89.6864497716895,0.937810502283105,0.149369863013699,998.084360730594,2.42251141552511,169.9600456621,1.50423515981735,10.3204108640513,0.211931728501076,0.134355976887177,0.006851779522386,11.8411503871359,9.06022026420145,68.5782465288065,365.384101834044,318.259047158561,238.518644320341,2.94809510779425,9.0112655932219,101.595088376277,317.983425628548,277.75483967269,0.028961544989448,19.3888773826791,38.4978977591084,0.024911728715639,0.01376466276656,6.88007726524997,1.41428462436955,100.362784867197,0.868031473371667,0.99634703196347,0.00365296803653,0,0,0,0,0.053082191780822,0.277853881278539,0.267351598173516,0.311073059360731,0.090068493150685,0.000570776255708,4.66990930754833
NorthPark Solar,USA0062903,10.6,40.2577,-74.442,Solar,,,,2016,NorthPark Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,16.415,,,,,17.27,New Jersey,40.25,-74.46,11.9035388127854,1.2798401826484,0.217225799086758,0.603751141552511,3.5919897260274,4.18843607305936,59.2939497716895,300.861187214612,228.146232876712,128.466780821918,3.22648401826484,7.97579908675799,71.1809360730594,185.347488584475,174.34600456621,0.309016210045662,80.8045273972603,89.6983493150685,0.935253424657534,0.155123287671233,1008.21232876712,2.14168949771689,204.675913242009,1.38923515981735,9.77936679310396,0.230960021510303,0.176775788579812,0.014449318957361,10.4479053002023,9.35805157425739,77.6839708313455,346.938576933728,300.57013892013,239.031863987856,3.07487713137164,9.15679544929738,104.325224831342,295.236967405704,256.814989520635,0.037510165590444,18.3483930145123,36.0055715109803,0.030814731024123,0.077064631335587,7.53079725940301,1.39509393946622,97.8549859653333,0.722468409159949,0.999315068493151,0.000684931506849,0,0,0,0,0.085844748858448,0.349885844748858,0.300228310502283,0.242694063926941,0.02134703196347,0,3.33037543918049
Milhurst Solar,USA0062904,1.3,40.255,-74.3808,Solar,,,,2016,NorthPark Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,2.284,,,,,2.11,New Jersey,40.25,-74.38,11.6923515981735,1.2745296803653,0.216587671232877,0.603751141552511,3.67133447488584,4.298149543379,59.8388127853881,299.718721461187,228.151141552511,129.155136986301,3.26632420091324,8.04942922374429,72.1889269406393,183.920662100457,174.246689497717,0.309455707762557,81.6965,89.7088755707762,0.934287671232877,0.170383561643836,1007.00114155251,2.1286301369863,200.208333333333,2.6158904109589,9.79411275707486,0.222986542144416,0.167710860648642,0.014449318957361,10.6161931779392,9.56403743903018,78.2900505144136,345.870960861584,300.594466170461,239.869721625316,3.07359623152377,9.2158885851523,105.815776593179,292.778698327051,255.644568984246,0.036842982291527,17.5099082631721,36.004805509466,0.030870467090934,0.124398237019726,7.82018221260927,1.3701922823453,99.9798751391432,1.38424468197946,0.935388127853881,0.064041095890411,0.000570776255708,0,0,0,0.097602739726027,0.331849315068493,0.307762557077626,0.247945205479452,0.014840182648402,0,22.2094664821819
Day Four Solar LLC,USA0062905,4.5,40.053,-74.556,Solar,,,,2016,Day Four Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,7.946,,,,,7.33,New Jersey,40.05,-74.54,11.652602739726,1.32000799086758,0.201610273972603,0.603111872146119,4.03867123287671,3.83674429223744,57.3236301369863,306.449086757991,229.665639269406,130.239383561644,3.0587899543379,8.20441780821918,68.9537671232877,186.707191780822,172.663812785388,0.319684132420091,82.138247716895,89.7020924657534,0.933972602739726,0.162657534246575,1008.6953196347,2.10614155251142,205.972488584475,2.70360730593607,9.66624806598892,0.254521688448124,0.16844131282749,0.014363871969502,11.6913935657111,8.4537720225648,74.6507847911,351.058840521498,302.236004215245,242.590391526143,3.03636113575912,9.40840219446605,100.879577083604,298.090829593942,255.690148736327,0.040690449378132,16.5694874598053,36.1075490502802,0.029833543961128,0.107343032157771,8.12951531089468,1.38343220136079,99.3562466120722,1.4380854380286,0.92203196347032,0.077511415525114,0.000456621004566,0,0,0,0.101141552511416,0.33013698630137,0.300570776255708,0.257305936073059,0.010844748858448,0,24.6860696810948
Augusta Solar Farm,USA0062906,2.9,41.1,-74.731,Solar,,,,2016,Augusta Solar Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,4.425,,,,,4.72,New Jersey,41.09,-74.74,9.43235159817352,1.31545890410959,0.191625,0.602039954337899,4.61030821917808,4.0431598173516,56.0399543378995,312.466552511415,229.220776255708,148.337100456621,3.18538812785388,5.46888127853881,67.7560502283105,182.430707762557,168.254680365297,0.32080605022831,81.6551803652968,89.6764474885845,0.929364155251142,0.258246575342466,989.091780821918,1.83219178082192,221.685616438356,0.211792237442922,10.2972797065939,0.21004417756821,0.15600014516919,0.014753863420903,12.9620369481668,8.60504120149818,72.3995966839451,356.423838656373,301.846175371847,257.378239497699,2.92085341410834,9.29378773855333,100.466300762821,296.664167157576,252.719010947091,0.037661532582386,18.5322843094277,35.5791742399156,0.029338518529263,0.257997970726962,8.07072199060765,1.20067056596261,102.47539530262,0.301308383923926,1,0,0,0,0,0,0.193036529680365,0.316666666666667,0.292009132420091,0.187328767123288,0.010958904109589,0,0.071709697538773
MNCPPC Germantown Solar,USA0062910,1,39.149,-77.3179,Solar,,,,2018,Standard Solar,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,2.716,,,,,1.62,Maryland,39.13,-77.3,11.6716095890411,1.32811073059361,0.19625303652968,0.599546803652968,4.32663127853881,4.24828652968037,57.5779680365297,312.85901826484,234.338812785388,133.70399543379,3.20707762557078,7.54504566210046,71.0140410958904,187.371461187215,176.766095890411,0.314410388127854,79.9119098173516,89.7058047945206,0.937607305936073,0.224328767123288,1000.41426940639,2.0626598173516,206.669406392694,1.88199771689498,10.3679280750322,0.204529706841683,0.163810956948399,0.011195139246629,13.0750348353737,9.24224203598297,74.3552766318196,356.359272576914,306.710015871724,244.110626790171,3.03646711749331,9.1426328663306,104.080198964771,296.462306209217,260.995302038423,0.034804712283104,18.1761475237999,36.5668601277639,0.027904454425061,0.207539800097493,7.7628492415808,1.30407667900794,101.397843524096,1.11018073315508,0.979223744292237,0.020776255707763,0,0,0,0,0.137328767123288,0.305936073059361,0.282305936073059,0.241552511415525,0.032876712328767,0,9.45551156147582
Kearsarge Gill,USA0062911,2,42.6711,-72.4775,Solar,,,,2018,Kearsarge Gill LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,2.966,,,,,3.25,Massachusetts,42.69,-72.46,8.45998858447489,1.26596347031963,0.160590970319635,0.604632420091324,4.6694394977169,4.9655901826484,51.3573059360731,323.296917808219,226.651141552511,151.8149543379,3.42431506849315,4.11769406392694,66.049200913242,182.515410958904,163.416552511416,0.320243835616438,80.8457751141552,89.6580639269406,0.932417808219178,0.348876712328767,996.13401826484,1.80875570776256,222.33401826484,0.160947488584475,10.9620166440295,0.236856570935372,0.154649112832799,0.015233406245245,12.7748839442312,9.53692998589137,66.6112483408576,365.810401510829,299.218531624708,255.547338330819,2.95988825089892,10.0042113131285,98.0115055882317,295.3685017352,244.629210379225,0.03874633753074,18.1112051164206,34.7796631792703,0.026816199233203,0.331454409981283,8.53517207748974,1.18623374869009,96.0583231453547,0.243173964789052,1,0,0,0,0,0,0.223744292237443,0.303082191780822,0.290753424657534,0.171803652968037,0.010616438356164,0,0.037581173195062
City of Pratt Solar,USA0062931,6,37.7106,-98.7209,Solar,,,,2019,Kenyon Energy KS Solar 1 LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,4.109,,,,,9.77,Kansas,37.73,-98.74,12.765,1.33234703196347,0.141541563926941,0.608600456621005,2.98488356164384,3.55409817351598,49.4514840182648,342.830479452055,244.65502283105,92.4485159817352,2.39497716894977,6.01610730593607,61.6954337899543,247.380936073059,202.748173515982,0.298773401826484,67.5167043378995,89.7386347031964,0.930047945205479,0.247452054794521,942.81301369863,1.81786529680365,177.618493150685,3.41194063926941,11.6691423123525,0.313984691375442,0.118692733135404,0.007666281493502,11.0174087610636,10.0466318197627,61.2167544483939,381.740476890484,317.993500529304,205.222298110204,2.94724116402625,10.1169351287554,90.6668165482022,345.190392805142,287.539267215328,0.027920220661036,20.8476661778547,37.2646490310236,0.02744978783055,0.179836534686661,7.75572933340012,1.10759180129387,100.067392248108,1.73368227330927,0.811872146118721,0.188013698630137,0.000114155251142,0,0,0,0.135844748858447,0.280936073059361,0.252283105022831,0.258561643835616,0.072374429223744,0,42.1019458803816
Starratt Solar,USA0062940,5,30.4944,-81.6006,Solar,,,,2018,C2 Starratt Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,9.579,,,,,8.14,Florida,30.49,-81.62,20.1988584474886,1.18610502283105,0.166830502283105,0.621312785388128,2.83623059360731,3.65518607305936,55.0480593607306,324.007077625571,255.856849315068,116.899771689498,2.62214611872146,16.1465753424658,76.1082191780822,208.352168949772,203.516095890411,0.283008105022831,82.0254589041096,89.7129098173516,0.949807077625571,0.133753424657534,1011.68721461187,3.11052511415525,173.54703196347,0.607420091324201,6.7485292544883,0.293569106038822,0.115152426187316,0.010017695348507,9.10950813882404,9.33779282912802,67.4271319580464,365.870692524746,329.330594142838,243.350257277125,2.93761823142942,6.91900134383003,110.959935284684,314.977357408794,286.441548885871,0.021216686012637,17.9848533632379,40.7111244379907,0.024561854546546,0.013319859333164,5.34498194268609,1.52118861182572,99.577384734444,0.284175024461766,1,0,0,0,0,0,0.001027397260274,0.069748858447489,0.346118721461187,0.524543378995434,0.058561643835617,0,0.238221280950292
DG AMP 1048 Wadsworth,USA0062942,6.3,41.0128,-81.7643,Solar,,,,2020,DG AMP Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,0,,,,,10.26,Ohio,41.01,-81.78,9.77513698630137,1.28985159817352,0.16768296803653,0.600235159817352,5.60745662100457,4.45562328767123,52.7735159817352,322.143264840183,231.998059360731,155.139726027397,3.57294520547945,6.12240867579909,68.4205479452055,166.0850456621,162.551484018265,0.31654394977169,81.1113904109589,89.6804132420091,0.945836757990867,0.280191780821918,977.692694063927,1.86998858447489,196.350456621005,2.76497716894977,10.2996248592611,0.208575349950647,0.119984091125258,0.01066785579903,14.7778818556155,8.66373699251307,64.5590900048145,362.94315428495,305.180335744296,256.822031857498,2.93711465001235,9.35978117046609,101.244868352605,284.72601057959,249.229294853801,0.036690715047552,16.714520703837,35.623802637419,0.022357786391332,0.256568966270266,7.90434199806567,1.20568667785892,102.167057046064,1.63995820038869,0.893493150684932,0.105479452054795,0.001027397260274,0,0,0,0.192465753424658,0.295662100456621,0.306164383561644,0.197488584474886,0.008219178082192,0,29.144913658874
Dickinson Solar,USA0062946,3,40.1976,-77.2197,Solar,,,,2017,Dickinson Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,5.008,,,,,4.88,Pennsylvania,40.21,-77.22,10.9619520547945,1.30993378995434,0.188897134703196,0.600936073059361,4.74165068493151,4.40925114155251,55.0988584474886,312.03801369863,231.08801369863,143.386643835616,3.38904109589041,6.67285388127854,68.4687214611872,175.449771689498,167.137671232877,0.3114399543379,81.3039760273973,89.6913047945206,0.938808219178082,0.197561643835616,995.057648401826,2.02843607305936,224.089726027397,1.06046803652968,10.1734561988375,0.189939957347188,0.138281449847501,0.012935227646219,12.860632048295,9.1811019491592,69.7235198655457,355.78357062368,304.110876563888,248.213285493717,2.99726183917216,9.36447201648866,101.071132908946,291.741049464881,252.340908778142,0.034782646069237,18.6567289384306,36.0222780655303,0.023905631174506,0.16668344095233,7.69124426251062,1.29382827997361,88.8519980961507,0.703013740800699,0.998972602739726,0.001027397260274,0,0,0,0,0.124315068493151,0.351940639269406,0.273059360730594,0.229794520547945,0.020890410958904,0,2.10197432303787
Griffin Solar,USA0062953,5,31.4741,-97.1412,Solar,,,,2019,Cypress Creek Renewables,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,0.656,,,,,8.14,Texas,31.49,-97.14,18.9701141552511,1.21626712328767,0.178414520547945,0.617390410958904,2.82683904109589,3.17518949771689,56.2579908675799,323.359817351598,255.332762557078,107.455251141553,2.45536529680365,12.5333561643836,71.6698630136986,221.815867579909,207.934246575342,0.282289383561644,72.3627739726028,89.7308812785388,0.946816210045662,0.17186301369863,994.48401826484,2.7574200913242,167.613926940639,2.83431506849315,9.69090554155178,0.282678669189969,0.117174171336618,0.007432687236602,9.42214886912703,8.84353315753284,68.7091704751186,366.832214369881,329.207664228658,234.988960796395,2.94993514035676,8.59373187555593,103.344039755321,325.7296375877,293.346407604677,0.022853192908301,22.3409914015201,40.2534608047258,0.027230422354748,0.016329916296788,6.47086694449554,1.46201125362121,91.7007518411496,1.46978335660182,0.906506849315068,0.093493150684932,0,0,0,0,0.010616438356164,0.190867579908676,0.279566210045662,0.37865296803653,0.139840182648402,0.000456621004566,25.6542600000498
Kimberly-Clark Solar,USA0062960,2.3,33,-85.034,Solar,,,,2019,DG Georgia Solar II  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,4.237,,,,,3.74,Georgia,33.01,-85.02,16.2644406392694,1.35535616438356,0.1553099543379,0.606727168949772,3.52597945205479,4.07825114155251,52.1068493150685,333.392579908676,253.286073059361,110.555479452055,2.95022831050228,11.7145091324201,72.5565068493151,206.4399543379,195.830251141553,0.292302283105023,80.1558059360731,89.6993767123288,0.944158675799087,0.138438356164384,987.299543378995,2.52956621004566,195.362442922374,0.062762557077626,9.58903384115158,0.270060471996662,0.095601591026757,0.00855994130713,10.835550371296,9.30366108896864,63.15222240821,373.626812889866,326.831072067902,221.118256712807,3.1474476784394,8.12392294153276,107.00991505992,318.534523984231,280.940326741981,0.024156754905674,21.4747036910844,39.5485448150237,0.024747582882384,0.013201272563575,5.79438397383588,1.45193000005795,101.560885670329,0.18013602994115,1,0,0,0,0,0,0.031050228310502,0.244292237442922,0.306849315068493,0.332305936073059,0.085502283105023,0,0.016484045604999
