name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,state,adj_latitude,adj_longitude,avg_air_temperature,avg_alpha,avg_aod,avg_asymmetry,avg_cld_opd_dcomp,avg_cld_reff_dcomp,avg_clearsky_dhi,avg_clearsky_dni,avg_clearsky_ghi,avg_cloud_press_acha,avg_cloud_type,avg_dew_point,avg_dhi,avg_dni,avg_ghi,avg_ozone,avg_relative_humidity,avg_solar_zenith_angle,avg_ssa,avg_surface_albedo,avg_surface_pressure,avg_total_precipitable_water,avg_wind_direction,avg_wind_speed,std_air_temperature,std_alpha,std_aod,std_asymmetry,std_cld_opd_dcomp,std_cld_reff_dcomp,std_clearsky_dhi,std_clearsky_dni,std_clearsky_ghi,std_cloud_press_acha,std_cloud_type,std_dew_point,std_dhi,std_dni,std_ghi,std_ozone,std_relative_humidity,std_solar_zenith_angle,std_ssa,std_surface_albedo,std_surface_pressure,std_total_precipitable_water,std_wind_direction,std_wind_speed,wind_u5,wind_5_10,wind_10_15,wind_15_20,wind_20_25,wind_o25,temp_u0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_o40,wind_power_density
Jericho Rise Wind Farm LLC,USA0059629,77.7,44.8889,-74.1033,Wind,,,,2017,Jericho Rise Wind Farm LLC,2019,,,,15.32,245.299,225.044,227.468,U.S. Energy Information Administration,,,,,248.32,New York,44.89,-74.1,5.36324200913242,1.25607305936073,0.143093904109589,0.603650684931507,5.48264269406393,4.3868401826484,48.3448630136986,326.034474885845,221.881849315068,165.117579908676,3.47534246575342,2.79977168949772,65.2389269406393,165.761301369863,154.06598173516,0.333391780821918,81.5845285388128,89.6825867579909,0.937533105022831,0.389205479452055,972.063926940639,1.54932648401826,208.160844748858,1.1237899543379,11.1336944063151,0.185959658695992,0.106136350517607,0.014275706189261,13.785545758627,8.72697375155347,59.5502983449462,368.468681653444,295.936632562565,266.691845606244,2.82940919443733,10.4401468674795,98.0329206458493,291.499056578978,238.635692678037,0.041713837328668,15.8649921485519,33.6299753087567,0.024024317968033,0.332616318469857,8.30142888697112,1.01995590525244,89.4627472595806,0.691311222983088,0.999429223744292,0.000570776255708,0,0,0,0,0.290981735159817,0.298858447488584,0.316095890410959,0.093835616438356,0.000228310502283,0,2.24017138899773
Adams Wind,USA0059637,154.3,40.92,-94.6717,Wind,,,,2015.688918,MidAmerican Energy Co,2019,,,34.999,483.943,485.774,459.96,457.394,U.S. Energy Information Administration,,,,546,536.94,Iowa,40.93,-94.66,9.69609589041096,1.26108105022831,0.153123664383562,0.603986301369863,4.59864726027397,3.88549543378995,51.4479452054795,325.365525114155,232.160273972603,119.377853881279,3.09977168949772,5.38062785388128,64.2694063926941,200.161073059361,174.940639269406,0.308760616438356,76.6412614155251,89.6832043378995,0.935352739726028,0.298849315068493,967.303652968037,1.91593607305936,185.935502283105,3.34391552511416,11.8730749772526,0.20101990588815,0.106064713911031,0.007514053470807,13.4588098511991,9.20512937865802,63.1054530412418,365.723665797996,304.914050876378,227.616837202441,3.02532687285198,11.4306831061169,95.9229453178978,314.424215325925,261.156892943708,0.035120232191844,18.1217356567953,35.6621880632769,0.025927784400319,0.258757392653728,7.30809492932373,1.2276994915595,100.430344883296,1.85607283212723,0.806735159817351,0.193036529680365,0.000228310502283,0,0,0,0.203196347031963,0.285616438356164,0.251141552511415,0.23458904109589,0.025456621004566,0,45.9243225793886
Lightolier Wind I Turbine,USA0059639,2,41.7456,-71.1172,Wind,,,,2012,Philips Lightolier,2019,,2.987,2.799,1.429,1.588,2.985,1.942,U.S. Energy Information Administration,5.19,5.01,4.4,4.2,4.32,Massachusetts,41.73,-71.1,9.73230593607306,1.13943607305936,0.157979737442922,0.607345890410959,3.99829680365297,4.15648173515982,51.3956621004566,321.169292237443,227.553652968037,130.069292237443,3.21175799086758,6.8448401826484,63.8003424657534,198.549315068493,172.411757990868,0.320100456621005,83.8047899543379,89.6698767123288,0.936833333333333,0.181287671232877,1004.19121004566,1.90323059360731,210.78401826484,2.08850456621005,8.97344698803322,0.234611067981207,0.12608279154368,0.017098265393259,11.8884799923433,9.13539762880765,65.2275842243119,362.93055047487,299.865316567727,243.299524361948,2.96124489677768,8.95427926814332,94.5845915264247,312.878181156537,256.901512627927,0.041970368431496,14.8399729881565,35.2586518225097,0.026953699237536,0.186249904253138,9.34198508314911,1.29005497804162,94.3738578282555,1.01126375623887,0.987899543378995,0.012100456621005,0,0,0,0,0.125342465753425,0.366552511415525,0.328310502283105,0.179794520547945,0,0,10.2732562498882
Sendero,USA0059654,78,27.18,-98.9167,Wind,,,,2016,Sendero Wind Energy  LLC,2019,,,17.44,300.832,315.874,311.642,316.986,U.S. Energy Information Administration,,,,,278.04,Texas,27.17,-98.9,22.1497146118721,1.12516780821918,0.153909280821918,0.625108447488584,2.26424429223744,3.59360159817352,53.2710045662101,338.640296803653,268.220890410959,104.735844748858,2.57568493150685,14.5247716894977,74.5786529680365,236.509132420091,225.346232876712,0.273910388127854,67.4010753424658,89.7444223744292,0.94989497716895,0.178602739726027,982.877511415525,2.92400684931507,147.671461187215,3.41157534246575,7.84522772722817,0.281751646144688,0.09571224201309,0.008793008942649,7.98380514900109,10.3658810179043,63.7748900601733,378.811260032969,343.151303805357,229.113123029602,3.05500975064417,7.6673455467497,108.49271581303,334.916014700552,309.914447039059,0.020910159682115,24.7686118564544,42.1603155905378,0.022854771238813,0.024516552823693,6.40042779810288,1.34548040000678,84.307796907084,1.62713597799903,0.816438356164383,0.182762557077626,0.000799086757991,0,0,0,0.000342465753425,0.072716894977169,0.265753424657534,0.479223744292238,0.18013698630137,0.001826484018265,39.4202383124466
Campbell County Wind Farm,USA0059655,97.8,45.7533,-100.275,Wind,,,,2016,Consolidated Edison Development Inc.,2019,,,1.161,408.631,403.835,371.261,380.777,U.S. Energy Information Administration,,,,,395.03,South Dakota,45.77,-100.26,7.12729452054794,1.28076141552511,0.120063127853881,0.616210045662101,3.72932876712329,5.14119292237443,44.5762557077626,340.612671232877,220.011301369863,133.98698630137,3.27168949771689,0.422385844748858,59.2252283105023,208.871118721461,170.746689497717,0.325299657534247,66.3691700913242,89.6926598173516,0.93160502283105,0.304849315068493,941.917351598173,1.38480593607306,203.52899543379,3.57688356164384,12.6751253174397,0.29802765289522,0.115119454254052,0.007099854619241,11.826333093368,11.7704861828663,56.2693610121885,377.042711446548,293.13112333201,237.757741548535,2.99019285498127,10.3982036566377,87.1553398687765,315.645552812994,255.04332358807,0.039109056628676,20.5510133783027,33.1868573126572,0.022214277616486,0.232444524018326,8.36695611496818,0.88128095788049,104.009521997335,1.98366240664074,0.775114155251142,0.219748858447489,0.00513698630137,0,0,0,0.309817351598174,0.254109589041096,0.244748858447489,0.163812785388128,0.027054794520548,0.000456621004566,55.4376053006697
Lindahl Wind Project  LLC,USA0059684,150,48.533,-102.933,Wind,,,,2017,Enel Green Power NA  Inc.,2019,,,,,474.446,559.481,587.81561,U.S. Energy Information Administration,,,,,440.5,North Dakota,48.53,-102.94,4.89614155251142,1.23321689497717,0.096921826484018,0.615673515981735,5.0870696347032,5.55550799086758,40.9533105022831,347.207077625571,213.543378995434,144.392579908676,3.78276255707763,-1.4335502283105,56.6469178082192,199.415525114155,158.601369863014,0.329512214611872,67.0900547945205,89.6868892694064,0.937174657534247,0.440931506849315,927.138470319635,1.22279680365297,214.974315068493,3.71856164383562,12.7492475809165,0.199668260231273,0.086207722380503,0.008433369355608,13.9565921008035,11.7479080724972,50.9715023612951,383.219474409046,287.184743476018,240.516328373665,2.96712576252723,10.4161940874786,87.1398962598675,316.140044954465,243.15958032735,0.044434165416746,20.2162840032758,31.7540482504059,0.021062455435972,0.329109563667982,8.14292305217199,0.788740505034464,99.8362113120422,1.93647227498119,0.754680365296804,0.240068493150685,0.005251141552511,0,0,0,0.334931506849315,0.281050228310502,0.254223744292237,0.116552511415525,0.01324200913242,0,57.0614196546916
NBC Field's Point Wind Farm,USA0059692,4.5,41.7941,-71.3892,Wind,,,,2012,Narragansett Bay Commission,2019,,7.532,6.999,6.771,7.154,7.424,7.677,U.S. Energy Information Administration,12.48,12.12,11.12,11.17,10.78,Rhode Island,41.81,-71.38,9.70867579908676,1.20117922374429,0.175731815068493,0.607345890410959,4.14433447488585,3.69511073059361,52.7493150684932,315.734703196347,226.329908675799,141.153767123288,3.15570776255708,5.98356164383562,64.701598173516,194.085730593607,170.113127853881,0.326223059360731,82.0783276255708,89.6713002283105,0.93437100456621,0.192739726027397,1006.87671232877,1.90728310502283,211.509703196347,0.52175799086758,9.44327295923214,0.244126230218459,0.151345477138004,0.017098265393259,11.9395739376572,8.69325527337215,68.3478407831112,359.483968284015,298.746874912282,257.960728462166,2.9140976542219,8.83727597596815,96.6123461636027,310.76226223916,253.390175720884,0.04234428112585,17.6952614332693,35.2140099757464,0.028571655964638,0.237729328496343,8.66517494174968,1.27080114134986,101.723271076243,0.32044719874732,1,0,0,0,0,0,0.143721461187215,0.348630136986301,0.327853881278539,0.175570776255708,0.004223744292237,0,0.222645821737779
San Roman Wind I  LLC,USA0059712,95.3,26.126,-97.3776,Wind,,,,2017,Acciona Energy USA Global  LLC,2019,,,,,268.153,328.354,306.204,U.S. Energy Information Administration,,,,,279.87,Texas,26.13,-97.38,23.855696347032,1.04770319634703,0.195861221461187,0.629654109589041,2.54870091324201,3.02119406392694,61.960502283105,313.706849315068,263.762785388128,120.165753424658,2.3189497716895,18.7300570776256,77.9963470319635,219.901369863014,220.071461187215,0.274173059360731,77.1999315068493,89.7413447488584,0.957851598173516,0.155095890410959,1010.12237442922,3.34237442922374,142.750456621005,3.6712100456621,5.43071065667855,0.294412112210533,0.126396950264551,0.011306501706017,8.65599672974944,9.23628260624536,75.9492969039499,355.575967772284,337.392394662066,261.295283228033,2.85879349846811,5.50179190373403,108.931101702694,314.442947831631,304.864962108815,0.020023250304103,17.2750731469581,42.5976633225726,0.0195245047927,0.013939364172093,5.97879447741614,1.21844699660964,75.0848853712052,1.7495413349851,0.772831050228311,0.226826484018265,0.000342465753425,0,0,0,0,0.007305936073059,0.203538812785388,0.647146118721461,0.142009132420091,0,50.1532672826981
Scituate Wind,USA0059724,1.5,42.1751,-70.7285,Wind,,,,2012,Scituate Wind LLC,2019,,,2.738,3.506,3.73,2.816,3.21,U.S. Energy Information Administration,4.26,4.41,3.78,3.88,4.36,Massachusetts,42.17,-70.74,9.85307077625571,1.17608447488585,0.160494714611872,0.607672374429224,4.36289840182648,4.23001255707762,50.5203196347032,319.267237442922,225.939269406393,135.4649543379,3.28481735159817,6.91966894977169,62.7268264840183,194.335616438356,169.780821917808,0.321102625570776,84.800848173516,89.7164155251142,0.936561643835616,0.215671232876712,1010.79155251142,1.93920091324201,205.924771689498,2.71698630136986,8.6227543393522,0.247211548964888,0.133253037679566,0.017501597169816,12.3758213016034,8.97513009088137,64.0445553233411,362.068160255644,298.965961794641,244.895478879163,2.93841624606398,8.55849934729333,93.5761522325059,309.34651133306,255.817178221669,0.038808464129408,14.6347115903633,35.0345031822145,0.026835446282976,0.257831635347859,8.85236195608723,1.25386609467605,100.498592316491,1.39186450778498,0.926940639269406,0.073059360730594,0,0,0,0,0.098059360730594,0.397488584474886,0.342123287671233,0.162328767123288,0,0,24.0613178356593
Fairhaven Wind,USA0059725,3,41.6391,-70.8734,Wind,,,,2012,Fairhaven Wind LLC,2019,,,5.403,5.23,5.732,6.069,6.342,U.S. Energy Information Administration,10.5,10.4,9.6,8.59,9.72,Massachusetts,41.65,-70.86,10.0707420091324,1.15519292237443,0.164149223744292,0.609552511415525,4.50513812785388,4.52132876712329,51.8688356164383,320.200456621005,227.848287671233,138.950342465753,3.4148401826484,7.09253424657534,64.001598173516,188.020433789954,168.72397260274,0.321232191780822,84.329350456621,89.6504794520548,0.937058219178082,0.240958904109589,1010.80388127854,1.99756849315069,201.598858447489,5.08880136986301,8.59967857512949,0.259435212428121,0.147355003778857,0.018335551478772,12.7117062910624,10.3547354129317,66.3482615760905,362.637616139116,300.294787316239,248.091735638494,2.87328409735946,8.53933359432272,94.7163694232166,305.195325460461,254.688169656963,0.039405412038651,13.9363868759345,35.2908321910039,0.026278040705363,0.256589669677289,9.5771147266903,1.27633886230398,101.273811895602,2.52082086485577,0.526598173515982,0.432191780821918,0.039497716894977,0.001712328767123,0,0,0.105936073059361,0.369292237442922,0.355936073059361,0.168835616438356,0,0,150.908647191208
Green Pastures Wind I,USA0059732,150,33.6282,-99.4112,Wind,,,,2015,Green Pastures Wind I  LLC,2019,,,349.841,454.076,533.502,554.729,544.729,U.S. Energy Information Administration,,,,488.12,483.78,Texas,33.61,-99.42,17.2931735159817,1.28558105022831,0.141542180365297,0.612859589041096,2.74766552511416,3.41806278538813,51.0752283105023,341.990410958904,255.393607305936,87.2893835616438,2.31586757990868,8.07401826484018,63.8585616438356,254.309817351598,215.874086757991,0.29348595890411,60.1978470319635,89.7026061643836,0.937582191780822,0.219452054794521,962.186872146119,2.18527397260274,171.074200913242,3.21836757990868,11.061797622499,0.245975005796367,0.103882181004143,0.009952325251583,10.9340051011745,10.3297258117228,62.9543190046606,382.04248896997,329.568878971499,203.001780761436,3.02098812054501,8.77094666012369,92.9471518214576,349.823436083548,301.001319441747,0.023090328563432,21.5701443553549,39.2615141067494,0.026688612876966,0.104216455605943,7.2034927022596,1.20882034001614,92.2892401905827,1.55700049182769,0.861529680365297,0.138470319634703,0,0,0,0,0.052511415525114,0.223630136986301,0.262671232876712,0.314383561643836,0.142579908675799,0.004223744292237,33.5522853528987
Green Pastures Wind II,USA0059733,150,33.646,-99.5329,Wind,,,,2015,Green Pastures Wind II  LLC,2019,,,80.709,434.505,512.739,508.953,519.524,U.S. Energy Information Administration,,,,488.12,483.78,Texas,33.65,-99.54,17.273196347032,1.23716552511416,0.146876084474886,0.612908675799087,2.4768595890411,3.00854794520548,51.8270547945206,340.607762557078,255.141894977169,82.3735159817351,2.18230593607306,7.30409817351598,63.4469178082192,258.56095890411,217.883447488584,0.293165068493151,57.6876849315069,89.7056267123288,0.935012557077626,0.224520547945206,960.107077625571,2.12392694063927,170.343721461187,3.29898401826484,11.0828395184852,0.263512392157588,0.110810805709849,0.010044915912511,9.72817757426116,9.18686835141055,64.2878062356709,381.664151694394,329.214530239189,197.605747037041,2.97185921504945,8.86418427636402,92.8647696767784,352.97162391413,303.089163983452,0.024525737368904,21.8784416878965,39.2460699686762,0.023971536152615,0.10925201601087,7.38355232150387,1.19146244282109,91.4898065876106,1.70071704451329,0.828538812785388,0.170205479452055,0.001255707762557,0,0,0,0.049543378995434,0.230593607305936,0.25445205479452,0.321461187214612,0.141095890410959,0.002853881278539,38.4968399497261
Briscoe Wind Farm,USA0059734,150,34.4323,-101.2372,Wind,,,,2015,Capital Dynamics,2019,,,122.286,480.691,415.372,488.209,366.85,U.S. Energy Information Administration,,,,560.64,578.37,Texas,34.45,-101.22,14.7386872146119,1.25098744292237,0.115704771689498,0.610528538812785,2.1655296803653,3.3036997716895,45.4721461187215,364.928767123288,259.387671232877,85.3663242009132,2.23162100456621,4.73163242009133,59.3149543378995,280.194634703196,224.429337899543,0.291431506849315,54.8260901826484,89.7326632420091,0.930590182648402,0.212520547945205,897.792237442922,1.63835616438356,184.80399543379,3.37801369863014,10.5430766680411,0.330303575362294,0.087844244269068,0.01277774921627,8.74978675762522,10.2530686752395,55.0665280531879,401.592303820082,334.230428925451,199.739252248454,2.89526146053437,8.83042054579338,89.4017279164669,372.502769617945,309.442467093089,0.025461200009988,22.5559329011197,38.8640216103117,0.024985952116399,0.132030310923058,6.69426825082029,1.03705943656736,92.4589952679258,1.71356212066119,0.818835616438356,0.179452054794521,0.001712328767123,0,0,0,0.071689497716895,0.271232876712329,0.289840182648402,0.280593607305936,0.086643835616438,0,38.5072556562728
Kirkwood Wind Turbine,USA0059735,2.5,41.9166,-91.6509,Wind,,,,2012,Kirkwood Community College,2019,,,3.062,2.921,4.638,3.023,4.058,U.S. Energy Information Administration,8.08,8.13,6.72,4.86,6.5,Iowa,41.93,-91.66,8.94133561643836,1.24277397260274,0.147192739726027,0.599525114155251,4.45549543378995,4.51830821917808,50.8116438356164,325.428424657534,229.159246575342,141.608675799087,3.28595890410959,4.39721461187215,65.8312785388128,192.71095890411,171.217808219178,0.315127168949772,76.8725216894977,89.6591210045662,0.933078767123288,0.284712328767123,983.526826484018,1.80060502283105,202.967579908676,3.26591324200913,12.2867467781201,0.209420758126903,0.106671847397507,0.006767708673896,12.6913608431621,9.93548752419111,63.4028516675781,366.627858540226,301.78228772396,253.806997679042,3.00620881378874,11.4475156924673,98.5870976614383,304.438514188002,254.90505359748,0.03577296231268,18.0004641270575,35.158307131728,0.023959787589022,0.258126520928993,7.83920669572464,1.18307541693949,101.874140494284,1.79274545500627,0.824315068493151,0.173972602739726,0.001712328767123,0,0,0,0.239269406392694,0.271461187214612,0.246689497716895,0.217465753424658,0.025114155251142,0,43.2689481863185
Valentine Wind  LLC,USA0059736,1.9,42.8591,-100.5924,Wind,,,,2014,Valentine Wind  LLC,2019,,2.089,6.206,7.023,5.898,6.247,5.807,U.S. Energy Information Administration,,,7.49,6.78,7.67,Nebraska,42.85,-100.58,9.79074200913242,1.20992694063927,0.125974794520548,0.614309360730594,3.02069292237443,4.70799315068493,46.038698630137,343.681506849315,230.177511415525,113.300913242009,2.9851598173516,1.25376712328767,60.4482876712329,231.599086757991,186.932191780822,0.32026095890411,60.9038778538813,89.6759394977169,0.932206621004566,0.289698630136986,918.299771689498,1.48800228310502,217.130707762557,3.67020547945205,11.9521672208812,0.259915588958783,0.124403489180937,0.006351766306137,10.0019663368926,11.7619446269036,58.2249807922748,381.23891486304,303.56849162279,217.291626630508,3.07831698769661,9.65575582292647,90.2429891876624,333.935156597731,270.519797240145,0.036989973724756,20.5941877478071,34.6887657028827,0.022447417034144,0.239272108806935,7.26391594346459,0.931673081390889,99.9123630483737,1.92222116426636,0.754680365296804,0.240525114155251,0.004794520547945,0,0,0,0.20365296803653,0.298287671232877,0.256963470319635,0.187671232876712,0.053424657534247,0,53.2421818030592
Heartland Community College,USA0059776,1.7,40.537,-89.019,Wind,,,,2012,Heartland Community College,2019,,3.878,5.181,4.741,5.103,4.67,4.739,U.S. Energy Information Administration,4.89,5.31,4.99,4.51,5.44,Illinois,40.53,-89.02,10.0328310502283,1.28166095890411,0.174299794520548,0.598154109589041,3.9686997716895,4.53070319634703,54.5785388127854,319.31301369863,232.014155251142,135.125114155251,3.27009132420091,5.86021689497717,68.7724885844749,191.675228310502,176.813470319635,0.317977168949772,77.7426164383562,89.7099589041096,0.94023401826484,0.268958904109589,983.710844748858,1.92494292237443,193.799086757991,3.31235159817352,11.2891249533994,0.192572032732849,0.148690469504333,0.008323180701664,11.4478876353539,10.3251258379471,69.5687990715495,362.191804700614,304.586990416754,241.598928203345,2.96118273465298,10.6316817055925,100.756587403616,303.765015042108,262.237599053536,0.03602657795192,17.8522221549908,35.8648205419981,0.026514879648184,0.237041146555704,7.78756597155268,1.31100801136933,100.298466912109,1.89461275296158,0.809817351598174,0.187899543378995,0.002283105022831,0,0,0,0.205365296803653,0.277625570776256,0.257876712328767,0.239840182648402,0.019292237442922,0,46.8688024479738
Bayonne MUA- Leitner-Poma Wind Turbine,USA0059797,1.5,40.6528,-74.1178,Wind,,,,2012,SUEZ North America  Inc,2019,,2.021,1.211,0.71,0.913,1.135,1.06,U.S. Energy Information Administration,3.91,3.83,3,3.25,3.54,New Jersey,40.65,-74.1,11.4254566210046,1.26643835616438,0.191683493150685,0.603304794520548,4.24999657534247,4.79636529680365,55.0501141552511,306.540410958904,227.078652968036,187.544520547945,3.35365296803653,7.52020547945206,68.6437214611872,177.508789954338,167.674543378995,0.315325799086758,81.8030993150685,89.6870502283105,0.932310502283105,0.108082191780822,1009.71118721461,2.0576598173516,207.56404109589,1.4312100456621,9.68470598638073,0.218163169610424,0.14145592588241,0.014515092911107,12.061926108618,11.1715780050209,70.0036863020611,350.737285363452,299.420721322172,311.410449216038,2.85734619797705,8.80612089711366,100.443365908857,287.196848972483,250.441840404154,0.035780967635175,16.8548365616465,35.8003965823578,0.025829250157034,0.106730457249958,8.02514102959315,1.35209907950765,98.9445419553616,0.746386054997969,0.998630136986301,0.001369863013699,0,0,0,0,0.087557077625571,0.382534246575342,0.273630136986301,0.238013698630137,0.018264840182648,0,3.65859171642459
Tooele Army Depot,USA0059817,1.7,40.503,-112.3706,Wind,,,,2016,Tooele Army Depot,2019,,,,0.003,3.579,3.44,3.076,U.S. Energy Information Administration,,,,,5.74,Utah,40.49,-112.38,11.751301369863,1.1245,0.093715776255708,0.62816894977169,3.63303538812785,4.34744634703196,41.1829908675799,370.791780821918,244.805821917808,115.296232876712,3.15993150684932,-0.215787671232877,61.6747716894977,239.04303652968,196.90901826484,0.304524429223744,52.6569554794521,89.713602739726,0.917867579908676,0.273205479452055,858.894292237443,1.15574200913242,208.13299086758,2.32641552511416,10.7608008030478,0.228497926711416,0.063815355718972,0.007221463713571,11.6824408640543,10.2828537681971,49.1108889543425,404.881670549627,320.473716626336,212.596373600305,2.99579111068685,6.23929591659389,95.0220753158039,347.200910474922,285.807127641891,0.031775393922354,21.1411546869071,35.8916582864948,0.025315286754414,0.22135912424787,5.5371525846456,0.650797822358704,95.5765251178959,1.53396728931567,0.932648401826484,0.065296803652968,0.002054794520548,0,0,0,0.105936073059361,0.369977168949772,0.249086757990868,0.207876712328767,0.067123287671233,0,18.2809421705056
Slate Creek Wind Project LLC,USA0059837,150,37.1146,-97.2376,Wind,,,,2016,EDF Renewable Asset Holdings  Inc.,2019,,,38.554,626.713,613.968,607.79,573.875,U.S. Energy Information Administration,,,,,611.7,Kansas,37.13,-97.22,14.076997716895,1.27946803652968,0.17277247716895,0.608808219178082,3.01112214611872,3.82239383561644,54.4349315068493,323.578767123288,241.422488584475,107.541894977169,2.82168949771689,7.84432648401827,66.5858447488585,229.1149543379,199.40296803653,0.307039840182648,70.5913904109589,89.709894977169,0.933132420091324,0.215479452054794,970.220433789954,2.16200913242009,166.089840182648,3.08404109589041,11.155036922792,0.253705038765949,0.135597362985635,0.007720560584102,10.9324721209147,10.372462470678,68.5117835671528,365.868546528831,313.967474497294,223.736397669381,3.04118381096597,9.97669474980823,97.1554722152284,328.431528076729,282.402663055396,0.031504955571231,20.0547073581742,37.5643868436414,0.026633926232594,0.174312277610406,7.3810610288957,1.30173911768457,93.1008636373483,1.71167922520565,0.854109589041096,0.145776255707763,0.000114155251142,0,0,0,0.102397260273973,0.27134703196347,0.25958904109589,0.283219178082192,0.083447488584475,0,34.9593962186286
Milo Wind Project LLC,USA0059838,50,33.9018,-103.3468,Wind,,,,2016,EDF Renewable Asset Holdings  Inc.,2019,,,,199.426,212.212,209.033,220.788,U.S. Energy Information Administration,,,,,199.44,New Mexico,33.89,-103.34,14.6630251141553,1.19888926940639,0.080249703196347,0.609740867579909,2.00656849315068,3.42821575342466,38.9549086757991,390.127511415525,266.401826484018,65.0599315068493,2.31426940639269,2.70610730593607,54.3603881278539,305.45296803653,235.123287671233,0.292966894977169,50.0789714611872,89.7104497716895,0.926438356164383,0.189232876712329,866.173173515982,1.48562785388128,196.774543378995,3.5249200913242,10.4337457092112,0.272371391583895,0.060229557644625,0.013137452863491,9.20438615446291,11.2025341515624,45.8061295634685,420.936402664192,341.825975038872,164.199615242111,3.10051947930914,8.90721722183125,83.2061362048044,391.358789217239,320.894354307822,0.02602842317032,23.3393854669817,39.1268706309166,0.026271059637304,0.063780127567656,5.8723512029048,0.954954668340279,79.3940577546895,1.70706395463462,0.821461187214612,0.175114155251142,0.003424657534247,0,0,0,0.071118721461187,0.276826484018265,0.307762557077626,0.256735159817352,0.087557077625571,0,40.9496419334868
CP Bloom Wind LLC,USA0059888,178.2,37.4863,-99.9247,Wind,,,,2017,Capital Power Corporation,2019,,,,,380.705,711.351,717.146,U.S. Energy Information Administration,,,,,523.32,Kansas,37.49,-99.94,12.9223744292237,1.30811757990868,0.124087979452055,0.610538812785388,2.87255136986301,3.40102283105023,46.5622146118721,352.885159817352,247.688127853881,86.0671232876712,2.51267123287671,4.44101598173516,58.7049086757991,262.680251141553,209.217351598173,0.303065182648402,61.0898847031963,89.6693321917808,0.926220319634703,0.232904109589041,922.991780821918,1.73026255707763,176.322374429224,3.33575342465753,11.6889975519066,0.305852737659595,0.110546906449696,0.010715588459504,11.3904691166903,9.93999342306726,57.4166679189314,390.064884028762,321.327278423498,197.853791704189,3.12236360924709,9.69446078811748,86.9294865854237,357.465258295854,294.268722545882,0.02644397839266,21.8048842827151,37.384262240468,0.027560963524524,0.170024346716175,7.49637209225691,1.06742164684799,103.311887383434,1.75338947774355,0.823173515981735,0.175570776255708,0.001255707762557,0,0,0,0.125913242009132,0.289497716894977,0.256050228310502,0.24851598173516,0.079794520547945,0.000228310502283,40.0788607631654
New Frontier Wind,USA0059903,100,47.8615,-100.9477,Wind,,,,2019,Capital Power Corporation,2019,,,,,,27.453,384.407,U.S. Energy Information Administration,,,,,293.67,North Dakota,47.85,-100.94,5.09429223744292,1.24169063926941,0.126011735159817,0.616018264840183,4.25037214611872,5.1921598173516,45.1876712328767,332.678767123288,212.822945205479,146.801369863014,3.55,-0.75296803652968,60.1985159817352,194.976255707763,161.300456621005,0.328757305936073,66.776397260274,89.6859760273973,0.938054794520548,0.394027397260274,934.624429223744,1.29453196347032,209.049885844749,3.62528538812785,12.5995040246837,0.214937354585923,0.121841580323055,0.007733555816938,11.9509423845893,11.2576380653348,57.2617452892616,371.966626511926,285.835390727319,244.757549028304,2.92165782987773,10.7480773624796,90.4422642978031,308.699727954121,244.909401569153,0.043007560172735,19.1598767741862,32.0964774398589,0.020697466642428,0.331172180214492,8.03221518876319,0.857723976703003,102.664439429019,1.90188770940686,0.76541095890411,0.230936073059361,0.00365296803653,0,0,0,0.344063926940639,0.265182648401826,0.247146118721461,0.132534246575342,0.011073059360731,0,53.6512030364766
Rattlesnake Den,USA0059943,207.2,31.7432,-101.4934,Wind,,,,2015,SunEdison LLC,2019,,,368.498,884.015,878.567,803.971,718.216,U.S. Energy Information Administration,,,,826.25,728.82,Texas,31.73,-101.5,17.290296803653,1.18450570776256,0.12795247716895,0.61458105022831,1.8250696347032,2.74020433789954,49.3014840182648,356.48299086758,264.738698630137,77.7995433789954,2.02716894977169,7.09018264840183,63.9389269406393,278.657876712329,233.385273972603,0.290974543378995,57.2382408675799,89.7379326484018,0.941231735159817,0.216164383561644,916.676940639269,1.93891552511416,174.539840182648,3.67651826484018,10.2042652423216,0.24330192916322,0.080601796414149,0.008775890946834,7.42192855893694,9.38514935751223,58.9289049834336,394.226939235975,339.859151406363,192.391717750927,2.95860971356639,8.54380837861402,93.47192600159,367.256464775901,317.929409165569,0.020858206128988,23.9807347667539,40.1414209120446,0.024916778326957,0.018103971938845,5.93886031770311,1.19145567778806,78.6303647295923,1.66988364669578,0.79486301369863,0.203538812785388,0.001598173515982,0,0,0,0.035388127853881,0.228082191780822,0.270205479452055,0.341666666666667,0.124657534246575,0,45.137531465061
